event_name,timestamp,session_id,login_name,program_name,database_name,_linea,command,duration,cpu_time,logical_reads,writes,wait_type,resource_type,mode,status,process_type
sql_batch_completed,2026-09-07 04:35:11.373,60,0,0,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-07 04:35:11.373"", ""database_name"": ""SteelNort"", ""session_id"": 60, ""command"": ""CONDITIONAL"", ""duration"": -14, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",CONDITIONAL,-14.0,0.0,0.0,0.0,0,0,0,0,UNKNOWN
sql_batch_completed,2026-09-07 04:35:11.373,72,0,0,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-07 04:35:11.373"", ""database_name"": ""SteelNort"", ""session_id"": 72, ""command"": ""EXECUTE"", ""duration"": 26, ""cpu_time"": 37, ""logical_reads"": 0, ""writes"": 0, ""wait_type"": ""MSQL_XP""}",EXECUTE,26.0,37.0,0.0,0.0,MSQL_XP,0,0,0,USER
sql_batch_completed,2026-09-07 04:35:13.404,73,0,0,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-07 04:35:13.404"", ""database_name"": ""SteelNort"", ""session_id"": 73, ""command"": ""SELECT"", ""duration"": -8, ""cpu_time"": 10, ""logical_reads"": 0, ""writes"": 0}",SELECT,-8.0,10.0,0.0,0.0,0,0,0,0,USER
sql_batch_completed,2026-09-07 04:35:13.404,72,0,0,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-07 04:35:13.404"", ""database_name"": ""SteelNort"", ""session_id"": 72, ""command"": ""EXECUTE"", ""duration"": 2055, ""cpu_time"": 37, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",EXECUTE,2055.0,37.0,0.0,0.0,0,0,0,completed,USER
sql_batch_completed,2026-09-07 04:35:13.404,60,0,0,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-07 04:35:13.404"", ""database_name"": ""SteelNort"", ""session_id"": 60, ""command"": ""CONDITIONAL"", ""duration"": 2016, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",CONDITIONAL,2016.0,0.0,0.0,0.0,0,0,0,completed,UNKNOWN
lock_acquired,2026-09-07 04:35:13.404,73,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-07 04:35:13.404"", ""session_id"": 73, ""resource_type"": ""OBJECT"", ""mode"": ""Sch-S""}",0,0.0,0.0,0.0,0.0,0,OBJECT,Sch-S,0,UNKNOWN
sql_batch_completed,2026-09-07 04:35:15.429,73,0,0,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-07 04:35:15.429"", ""database_name"": ""SteelNort"", ""session_id"": 73, ""command"": ""SELECT"", ""duration"": 2018, ""cpu_time"": 10, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",SELECT,2018.0,10.0,0.0,0.0,0,0,0,completed,USER
lock_released,2026-09-07 04:35:15.429,73,0,0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-07 04:35:15.429"", ""session_id"": 73, ""resource_type"": ""OBJECT"", ""mode"": ""Sch-S""}",0,0.0,0.0,0.0,0.0,0,OBJECT,Sch-S,0,UNKNOWN
sql_batch_completed,2026-09-07 04:35:21.506,65,0,0,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-07 04:35:21.506"", ""database_name"": ""SteelNort"", ""session_id"": 65, ""command"": ""AWAITING COMMAND"", ""duration"": 8, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",AWAITING COMMAND,8.0,0.0,0.0,0.0,0,0,0,0,UNKNOWN
sql_batch_completed,2026-09-07 04:35:21.506,72,0,0,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-07 04:35:21.506"", ""database_name"": ""SteelNort"", ""session_id"": 72, ""command"": ""EXECUTE"", ""duration"": 45, ""cpu_time"": 51, ""logical_reads"": 0, ""writes"": 0, ""wait_type"": ""MSQL_XP""}",EXECUTE,45.0,51.0,0.0,0.0,MSQL_XP,0,0,0,USER
