idx,run,score,prediccion
183,carga18,-0.0002742194359047767,-1
184,carga18,-0.00012905390284356777,-1
185,carga18,-1.1106004533689706e-05,-1
186,carga19,0.00016091232874326789,1
187,carga19,6.45716709548605e-05,1
188,carga19,0.10893192867856438,1
189,carga19,0.11345091912257899,1
190,carga19,0.1418820548410672,1
191,carga19,0.1508867299702359,1
192,carga19,0.1358739542196793,1
193,carga19,0.11795668121606784,1
194,carga19,0.11030387640478712,1
195,carga19,0.09817817162453502,1
196,carga19,0.061135031296810305,1
197,carga19,0.08562748858346625,1
198,carga19,0.08497948047044035,1
199,carga19,0.08793002685456652,1
200,carga19,0.1116697292874479,1
201,carga19,-0.0003627798864547227,-1
202,carga11,-1.740861618515499e-05,-1
203,carga11,5.173844108619097e-05,1
204,carga11,0.00011972185490283227,1
205,carga11,5.1464358319819326e-05,1
206,carga11,-0.0005261898789552522,-1
207,carga11,0.00019903368782059339,1
208,carga11,-2.3714532274676792e-05,-1
209,carga11,0.00016115105871195023,1
210,10,7.870145654065297e-07,1
211,10,-0.0002559387230177679,-1
212,10,0.00011275790994358381,1
213,10,-0.00013632282504949522,-1
214,10,-0.00033448128937163535,-1
215,10,-0.000276055712561174,-1
216,10,1.0382007262110804e-05,1
217,10,-0.0001075906709803176,-1
218,10,-0.00032031076654925883,-1
219,10,-0.00017504665853174117,-1
220,carga7,0.00044609766229875003,1
221,carga7,-0.0002848417192902186,-1
222,carga7,0.00011558187523053043,1
223,carga7,-2.3715311044059106e-05,-1
224,carga7,0.008709625142256261,1
225,carga7,0.010031158889579173,1
226,carga7,0.026125173313852557,1
227,carga7,0.03854954792358689,1
228,carga7,0.041351645602465514,1
229,carga7,0.03611964950837221,1
