timestamp,cpu_usr,cpu_sys,cpu_idl,cpu_wai,cpu_stl,memory_percent,memory_used_mb,memory_available_mb,disk_read_per_sec,disk_write_per_sec,net_send_per_sec,net_recv_per_sec,load1,load5,load15,active_sessions,active_requests,long_queries,long_transactions,idle_sessions,lock_waits,total_locks,deadlocks_per_sec,venta_locks,detalle_venta_locks,inventario_locks,kardex_locks,caja_locks,movimiento_caja_locks,auditoria_locks,transactions_per_sec,total_reads,total_writes,page_life_expectancy,page_reads_per_sec,page_writes_per_sec,rollbacks_per_sec,batch_requests_per_sec,sql_compilations_per_sec,api_status,api_latency_ms,products_count,sales_count,events_login_count,events_logout_count,events_batch_count,events_lock_count,events_wait_count,duration_max_ms,duration_avg_ms,query_duration_max_ms,query_duration_avg_ms,cpu_time_sum_ms,logical_reads_sum,writes_sum,wait_lck_count,wait_io_count,wait_log_count,distinct_sessions_count,cpu_total,query_count,wait_count,lock_event_count,error_count,requests_per_session,max_server_memory,user_connections_setting,cost_threshold,log_error_count,log_warning_count,log_fatal_count,run_name,experiment_id
2026-09-11 08:51:31,9.4,20.5,67.8,0.0,0.0,94.2,15229.0,934.0,1318170.0,1262154.0,7222.0,8160.0,0.04,0.01,0.01,43.0,18.0,,,40.0,0.0,30.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.28,0.0,19.4,464.0,0.0,0.0,0.0,0.0,0.0,403.0,10.0,0.0,0.0,0,0,0,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,29.9,0,0,25,4,0.4186046511627907,,,,,,,11,exp_02
2026-09-11 08:51:36,10.3,19.6,68.6,0.0,0.0,94.1,15214.0,949.0,239880.0,837638.0,5773.0,5554.0,0.04,0.01,0.01,42.0,17.0,,,40.0,0.0,33.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.98,0.0,18.8,469.0,0.0,0.0,0.0,0.0,0.0,403.0,17.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,29.9,0,0,0,0,0.4047619047619047,,,,,,,11,exp_02
2026-09-11 08:51:41,11.5,27.2,59.5,0.0,0.0,95.0,15351.0,812.0,5064111.0,726138.0,18937.0,85126.0,0.03,0.01,0.01,44.0,24.0,,,36.0,0.0,39.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.04,0.0,17.6,474.0,0.0,0.0,0.0,0.0,0.0,403.0,23.0,0.0,0.0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,38.7,0,0,2,0,0.5454545454545454,,,,,,,11,exp_02
2026-09-11 08:51:46,25.0,53.0,20.3,0.0,0.0,97.5,15756.0,407.0,6953637.0,10638709.0,130074.0,1324085.0,0.03,0.01,0.01,39.0,19.0,,,30.0,0.0,39.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,479.0,0.0,0.0,0.0,0.0,0.0,403.0,21.0,0.0,0.0,0,0,0,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,78.0,0,0,13,0,0.4871794871794871,,,,,,,11,exp_02
2026-09-11 08:51:51,11.2,48.9,38.6,0.0,0.0,97.3,15724.0,439.0,2918006.0,1097068.0,59421.0,95557.0,0.11,0.03,0.01,37.0,17.0,,,29.0,0.0,39.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,484.0,0.0,0.0,0.0,0.0,0.0,403.0,15.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60.1,0,0,1,0,0.4594594594594595,,,,,,,11,exp_02
2026-09-11 08:51:56,9.7,49.8,39.4,0.0,0.0,97.3,15724.0,439.0,1087729.0,874203.0,36694.0,111361.0,0.1,0.03,0.01,34.0,16.0,,,27.0,0.0,35.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,489.0,0.0,0.0,0.0,0.0,0.0,403.0,22.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,59.5,0,0,1,0,0.4705882352941176,,,,,,,11,exp_02
2026-09-11 08:52:01,9.7,18.6,70.3,0.0,0.0,97.4,15746.0,417.0,762656.0,911856.0,10196.0,5627.0,0.09,0.03,0.01,34.0,11.0,,,32.0,0.0,26.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.24,0.0,20.6,494.0,0.0,0.0,0.0,0.0,0.0,403.0,12.0,0.0,0.0,0,0,0,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,28.3,0,0,15,0,0.3235294117647059,,,,,,,11,exp_02
2026-09-11 08:52:07,9.2,18.0,70.7,0.0,0.0,97.5,15756.0,407.0,414879.0,936322.0,17567.0,12006.0,0.09,0.03,0.01,34.0,11.0,,,32.0,0.0,25.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.45,0.0,17.833333333333332,500.0,0.0,0.0,0.0,0.0,0.0,403.0,28.0,0.0,0.0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,27.2,0,0,2,0,0.3235294117647059,,,,,,,11,exp_02
2026-09-11 08:52:12,10.1,19.3,68.7,0.0,0.0,97.5,15752.0,411.0,2168674.0,896714.0,14801.0,7741.0,0.08,0.03,0.01,35.0,12.0,,,33.0,0.0,26.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.13,0.0,24.4,505.0,0.0,0.0,0.0,0.0,0.0,403.0,12.0,0.0,0.0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,29.4,0,0,3,0,0.3428571428571428,,,,,,,11,exp_02
2026-09-11 08:52:17,12.1,46.5,38.3,0.0,0.0,97.0,15674.0,489.0,654260.0,1022869.0,6073.0,4865.0,0.07,0.03,0.01,37.0,10.0,,,36.0,0.0,18862.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.23,0.0,12.8,510.0,0.0,0.0,0.0,0.0,0.0,403.0,19.0,0.0,0.0,0,0,0,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,58.6,0,0,29,0,0.2702702702702703,,,,,,,11,exp_02
